teilnehmer,szenario,zeitpunkt,modalitaet,text
09,szenario_2,00:00:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Pulswert, da dieser sehr niedrig ist und auf geringes Stressniveau hinweist."
09,szenario_2,00:00:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da er außergewöhnlich niedrig ist."
09,szenario_2,00:00:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls als Indikator für Entspannung."
09,szenario_2,00:00:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da der Blick stark auf das Infotainmentsystem gerichtet ist."
09,szenario_2,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Interaktion mit dem Bildschirm eine hohe Ablenkung zeigt."
09,szenario_2,00:01:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung, da diese deutlich auf Ablenkung hinweist."
09,szenario_2,00:01:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der beobachteten Interaktion mit dem Bildschirm, die auf eine hohe Ablenkung hinweist."
09,szenario_2,00:01:30,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Analyse der Haltung und Blickrichtung.
09,szenario_2,00:01:40,Bild,"Dominierende Datenquelle: Die Einschätzung wird hauptsächlich durch das Bild beeinflusst, das eine Ablenkung auf das Infotainmentsystem zeigt."
09,szenario_2,00:01:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, das die Aufmerksamkeit auf das Infotainmentsystem zeigt."
09,szenario_2,00:02:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Beschäftigung mit dem Infotainment-System eindeutig ersichtlich ist."
09,szenario_3,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperhaltung und Blickrichtung besonders auf Ablenkung schließen lassen."
09,szenario_3,00:00:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem erhöhten Puls, der auf moderaten Stress hinweist."
09,szenario_3,00:00:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, speziell dem Puls, da dieser erhöht ist."
09,szenario_3,00:00:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, der darauf hindeutet, dass die Person sich in einem mittleren Stresszustand befindet."
09,szenario_3,00:00:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem erhöhten Puls, da dieser auf moderaten Stress hindeutet."
09,szenario_3,00:00:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, der auf eine gewisse Stressreaktion hinweist."
09,szenario_3,00:01:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Pulsrate, da diese im Vergleich zu den anderen physiologischen Werten am auffälligsten ist."
09,szenario_3,00:01:10,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte, insbesondere Puls und EDA, beeinflussen die Einschätzung des Stresslevels deutlich."
09,szenario_3,00:01:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem erhöhten Puls."
09,szenario_3,00:01:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Pulsrate, da diese im Vergleich zu Ruhewerten erhöht ist."
09,szenario_3,00:01:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der EDA, da sie niedrig bleibt und einen ruhigen Zustand suggeriert."
09,szenario_3,00:01:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da dieser ein direkter Indikator für Anspannung oder Stress ist."
09,szenario_3,00:02:00,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der körperlichen Haltung, da diese durch Spannung auffällt."
09,szenario_3,00:02:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem erhöhten Puls, der auf eine mittelmäßige Stressbelastung hindeutet."
09,szenario_3,00:02:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Pulswert, da dieser eine wesentliche Indikation für Stress und Entspannung liefert."
09,szenario_3,00:02:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, der leicht erhöht ist."
09,szenario_3,00:02:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da dieser den Stresspegel besonders beeinflusst."
10,szenario_1,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da der spezifische Blickkontakt mit einem Tablet deutliche Hinweise auf Ablenkung gibt."
10,szenario_1,00:00:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Blickrichtung auf den Bildschirm eine deutliche Ablenkung nahelegt."
10,szenario_1,00:00:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls und der EDA."
10,szenario_1,00:00:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Werte des Pulses und der EDA, die normale Werte für niedrigen Stress darstellen."
10,szenario_1,00:00:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls und der EDA."
10,szenario_1,00:00:50,Physiologie,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten des Pulses und der EDA.
10,szenario_1,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Blickrichtung auf das Display die Ablenkung maßgeblich bestimmt."
10,szenario_1,00:01:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, die keine Hinweise auf Stress liefern."
10,szenario_1,00:01:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, die entspannt wirkt, und auf den physiologischen Werten, die auf eine niedrige Stressbelastung hinweisen."
10,szenario_1,00:01:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Ablenkung, da der Blick eindeutig auf das externe Gerät gerichtet ist."
10,szenario_1,00:01:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Körperhaltung deutlich entspannt und auf das Infotainmentsystem fokussiert ist."
10,szenario_1,00:01:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Entspannung, da der Puls und die EDA niedrig sind."
10,szenario_1,00:02:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da Puls und EDA wenig Stress signalisieren."
10,szenario_1,00:02:10,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Analyse der Körperhaltung und der Blickrichtung.
10,szenario_1,00:02:20,Bild,"Dominierende Datenquelle: Die Einschätzung beruht hauptsächlich auf der visuellen Beobachtung, da der Blick klar auf den Bildschirm gerichtet ist und dies einen entscheidenden Hinweis zur Ablenkung gibt."
10,szenario_1,00:02:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem geringen Puls und dem niedrigen EDA-Wert."
10,szenario_1,00:02:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, da dieser im normalen Bereich ist."
10,szenario_1,00:02:50,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls, haben die Einschätzung maßgeblich beeinflusst."
10,szenario_1,00:03:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten (Puls und EDA), da diese auf einen entspannten Zustand hinweisen."
10,Musikintervention,00:00:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf physiologischen Werten, insbesondere dem Puls, der keine Stressanzeichen zeigt."
10,Musikintervention,00:00:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und EDA, da beide auf einen niedrigen Stresslevel hindeuten."
10,Musikintervention,00:00:20,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte, insbesondere Puls und EDA, haben die Einschätzung maßgeblich beeinflusst."
10,Musikintervention,00:00:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, da diese auf einen entspannten Zustand hindeuten."
10,Musikintervention,00:00:40,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls und der EDA-Wert, beeinflussen die Einschätzung des Stress- und Entspannungsniveaus am stärksten."
10,Musikintervention,00:00:50,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Aufmerksamkeit des Bildschirms.
10,Musikintervention,00:01:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung beruht hauptsächlich auf den physiologischen Werten, da diese auf einen stabilen und entspannten Zustand hinweisen."
10,Musikintervention,00:01:10,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da diese deutlich entspannt wirkt."
10,Musikintervention,00:01:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, die auf einen entspannten und wenig gestressten Zustand hinweisen."
10,Musikintervention,00:01:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere Puls und EDA, da diese wenig Anzeichen von Stress oder Ablenkung zeigen."
10,Musikintervention,00:01:40,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls und RMSSD, beeinflussen die Einschätzung des Stress- und Entspannungsniveaus."
10,Musikintervention,00:01:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, welche konsistent normale Werte anzeigen und somit den Zustand der Person zuverlässig darlegen."
10,szenario_2,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Aufmerksamkeit auf den Bildschirm gerichtet ist."
10,szenario_2,00:00:10,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Körperhaltung und der Blickrichtung.
10,szenario_2,00:00:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Daten, insbesondere dem Puls und EDA-Wert, die auf eine Entspannung hinweisen."
10,szenario_2,00:00:30,Bild,"Dominierende Datenquelle: Die Einschätzung wird hauptsächlich durch das Bild beeinflusst, da die visuelle Aufmerksamkeit stark auf ein Gerät gerichtet ist."
10,szenario_2,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung der Ablenkung basiert hauptsächlich auf dem visuellen Eindruck der Bildquelle, da die Person deutlich von der Fahrsituation abgelenkt erscheint."
10,szenario_2,00:00:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da es die intensive Beschäftigung mit dem Tablet zeigt."
10,szenario_2,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem beobachteten Bild, das eine klare Ablenkung zeigt."
10,szenario_2,00:01:10,Beides,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten und dem Pulswert, die beide entscheidend für die Bewertung waren."
10,szenario_2,00:01:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da der Puls und die EDA niedrige Stress- und Entspannungslevel anzeigen."
10,szenario_2,00:01:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem niedrigen Puls und EDA-Wert."
10,szenario_2,00:01:40,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Ablenkung, da die Interaktion mit dem Gerät sichtbar ist."
10,szenario_2,00:01:50,Unklar,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Ablenkung durch den Touchscreen.
10,szenario_2,00:02:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Werte, die auf einen niedrigen Stresspegel hindeuten."
10,szenario_2,00:02:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere der niedrigen Pulsrate und EDA, die auf einen entspannten Zustand hinweisen."
10,szenario_2,00:02:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da Puls und EDA beide niedrige Stress- und hohe Entspannungswerte anzeigen."
10,szenario_2,00:02:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Aktivität klar erkenntlich ist."
10,szenario_2,00:02:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und der EDA, die beide auf einen niedrigen Stresslevel hindeuten."
10,szenario_2,00:02:50,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der sichtbaren Interaktion mit dem Tablet, welche einen hohen Ablenkungsgrad nahelegt."
10,szenario_2,00:03:00,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte beeinflussen die Einschätzung stark, da sie auf geringen Stress und eine relativ entspannte Situation hinweisen."
10,szenario_3,00:00:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da der Puls und der EDA-Wert normale Entspannungsanzeichen darstellen."
10,szenario_3,00:00:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten des Pulses und der EDA, da diese wesentliche Hinweise auf den Zustand der Person geben."
10,szenario_3,00:00:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls und der EDA."
10,szenario_3,00:00:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem Puls und der EDA, die beide auf niedrigen Stress hinweisen."
10,szenario_3,00:00:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und EDA, die beide im niedrigen Bereich liegen."
10,szenario_3,00:00:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls."
10,szenario_3,00:01:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere der niedrigen Pulsrate."
10,szenario_3,00:01:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls und EDA."
10,szenario_3,00:01:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung beruht überwiegend auf den physiologischen Werten, insbesondere dem niedrigen Puls."
10,szenario_3,00:01:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls, der auf geringe Stresslevel hinweist."
10,szenario_3,00:01:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, der im normalen Bereich liegt."
10,szenario_3,00:01:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und der EDA, die niedrig sind."
10,szenario_3,00:02:00,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte haben die Einschätzung besonders beeinflusst, da sie auf einen ruhigen Zustand hindeuten."
10,szenario_3,00:02:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem normalen Puls, der auf geringen Stress hindeutet."
10,szenario_3,00:02:20,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte beeinflussen die Einschätzung besonders, da sie auf einen niedrigen Stress- und Ablenkungszustand hinweisen."
10,szenario_3,00:02:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Messwerten, insbesondere dem niedrigen Puls."
10,szenario_3,00:02:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls und EDA, die auf einen ruhigen Zustand hinweisen."
11,szenario_1,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperhaltung und der Fokus auf das Tablet entscheidend sind."
11,szenario_1,00:00:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da klar erkennbar ist, dass die Person stark vom Infotainmentsystem abgelenkt wird."
11,szenario_1,00:00:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da eine deutliche Ablenkung durch die Blickrichtung erkennbar ist."
11,szenario_1,00:00:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten, das auf den Bildschirm gerichtet ist und somit eine Ablenkung hervorruft."
11,szenario_1,00:00:40,Beides,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der EDA und der Blickrichtung, da beide stark auf Stress und Ablenkung hinweisen."
11,szenario_1,00:00:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da dieser für einen ruhigen und entspannten Zustand leicht erhöht ist."
11,szenario_1,00:01:00,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls, beeinflussen die Einschätzung des Stresslevels am stärksten."
11,szenario_1,00:01:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Blickrichtung eindeutig auf den Bildschirm fokussiert ist und Ablenkung hervorhebt."
11,szenario_1,00:01:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung stark auf Ablenkung hinweist."
11,szenario_1,00:01:30,Beides,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls und dem Blickverhalten. Beide üben bedeutenden Einfluss auf die Einschätzung der Stress- und Ablenkungsniveaus aus.
11,szenario_1,00:01:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung, die eine deutliche Ablenkung anzeigt."
11,szenario_1,00:01:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung, da diese eine deutliche Ablenkung zeigt."
11,szenario_1,00:02:00,Beides,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung der Person sowie dem Pulswert, da beide Hinweise auf Ablenkung und mittleren Stress geben."
11,szenario_1,00:02:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung des Subjekts klar auf den Bildschirm gerichtet ist und Ablenkung suggeriert."
11,szenario_1,00:02:20,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da sie locker wirkt."
11,szenario_1,00:02:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Analyse (Blickrichtung auf den Bildschirm), die eine Ablenkung suggeriert."
11,szenario_1,00:02:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten, da die Konzentration auf das Infotainmentsystem einen hohen Ablenkungsgrad nahelegt."
11,szenario_1,00:02:50,Beides,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der EDA und der Blickrichtung, da diese durch ihre Werte und den Fokus auf das Display hervorsticht."
11,szenario_1,00:03:00,Bild,"Dominierende Datenquelle: Die Einschätzung wird hauptsächlich durch die Körperhaltung und Blickrichtung beeinflusst, da diese auf eine hohe Ablenkung hinweisen."
11,Musikintervention,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung und Körperhaltung entscheidend für die Ablenkungseinschätzung sind."
11,Musikintervention,00:00:10,Bild,"Dominierende Datenquelle: Die Einschätzung stützt sich hauptsächlich auf das Bild, da es klare Hinweise auf Ablenkung gibt."
11,Musikintervention,00:00:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da diese im normalen Bereich liegen."
11,Musikintervention,00:00:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Pulsrate, da dieser als physiologischer Indikator für den Stresszustand dient."
11,Musikintervention,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Beobachtung der Körperhaltung und Blickrichtung, die auf Ablenkung hinweisen."
11,Musikintervention,00:00:50,Unklar,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Anzeichen für Ablenkung durch das Infotainmentsystem.
11,Musikintervention,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem visuellen Hinweis des Blickverhaltens, welches auf Ablenkung schließen lässt."
11,Musikintervention,00:01:10,Physiologie,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und dem Puls.
11,Musikintervention,00:01:20,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Interpretation der Ablenkung durch Blickrichtung.
11,Musikintervention,00:01:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da der Blick offensichtlich auf den Bildschirminhalt konzentriert ist."
11,Musikintervention,00:01:40,Bild,Dominierende Datenquelle: Die Einschätzung der Ablenkung basiert hauptsächlich auf der visuellen Beobachtung des Blickverhaltens.
11,Musikintervention,00:01:50,Bild,"Dominierende Datenquelle: Die Einschätzung der Ablenkung basiert hauptsächlich auf der Blickrichtung, die klar auf den Bildschirm fokussiert ist."
11,szenario_2,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Haltung und Blickrichtung klar eine Ablenkung zeigen."
11,szenario_2,00:00:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem EDA, der auf ein erhöhtes Stressniveau hinweist."
11,szenario_2,00:00:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten, da die klare Ausrichtung auf das Display am stärksten heraussticht."
11,szenario_2,00:00:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Ablenkung stark ausgeprägt ist."
11,szenario_2,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem sichtbaren Verhalten, da die Ablenkung im Bild deutlich erkennbar ist."
11,szenario_2,00:00:50,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem visuellen Hinweis, dass die Person sich aktiv mit dem Tablet beschäftigt."
11,szenario_2,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die deutliche Zuwendung zum Tablet die Ablenkung stark beeinflusst."
11,szenario_2,00:01:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Ablenkung deutlich sichtbar ist."
11,szenario_2,00:01:20,Bild,"Dominierende Datenquelle: Die Bewertung basiert hauptsächlich auf dem Bild, da die Person offensichtlich abgelenkt ist durch die Interaktion mit dem Infotainmentsystem."
11,szenario_2,00:01:30,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Aktivität bezüglich Ablenkung, da die Person offensichtlich das Tablet benutzt."
11,szenario_2,00:01:40,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Sichtbarkeit der Interaktion mit dem Tablet, was auf eine hohe Ablenkung hinweist."
11,szenario_2,00:01:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Ablenkung deutlich sichtbar ist."
11,szenario_2,00:02:00,Unklar,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Ablenkung durch das Tablet.
11,szenario_2,00:02:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da es klar den Fokus der Person auf den Monitor zeigt."
11,szenario_2,00:02:20,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Ablenkung durch die Interaktion mit dem Bildschirm.
11,szenario_2,00:02:30,Beides,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Ausrichtung der Augen auf den Bildschirm und dem pulsiven physiologischen Wert.
11,szenario_2,00:02:40,Beides,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten, da dieses stark von den physiologischen Werten abweicht."
11,szenario_2,00:02:50,Unklar,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Ablenkung durch das Tablet.
11,szenario_2,00:03:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung des Blickverhaltens, da dies stark auf Ablenkung hinweist."
11,szenario_3,00:00:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem Puls und der EDA-Wert."
11,szenario_3,00:00:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls."
11,szenario_3,00:00:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung und Körperhaltung klar erkennbar sind und auf Ablenkung hinweisen."
11,szenario_3,00:00:30,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, die auf eine Fokussierung und geringere Ablenkung hinweist."
11,szenario_3,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperhaltung auf eine fokussierte und weniger entspannte Position hinweist."
11,szenario_3,00:00:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, da dieser leicht erhöht ist."
11,szenario_3,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperhaltung und Blickrichtung deutlich erkennbar sind."
11,szenario_3,00:01:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem Puls und dem EDA-Wert."
11,szenario_3,00:01:20,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da diese eine mittlere bis niedrige Anspannung zeigt."
11,szenario_3,00:01:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da dieser leicht erhöht ist und auf eine moderate Stressreaktion hinweist."
