Teilnehmer,Szenario,Zeitpunkt,Text,Modalitaet
10,szenario_1,00:02:20,"Stress: niedrig – Der Puls von 65 bpm und der EDA-Wert von 0.13 µS deuten zusammen auf einen entspannten physiologischen Zustand hin.  
Entspannung: mittel – Die Körperhaltung zeigt eine gewisse Entspannung, jedoch ist keine vollständige Lockerheit sichtbar, da der Oberkörper aufrecht sitzt.  
Ablenkung: hoch – Die Person blickt auf den Bildschirm, was darauf hinweist, dass die Aufmerksamkeit nicht vollständig auf die Fahrsituation gerichtet ist.  
Dominierende Datenquelle: Die Einschätzung beruht hauptsächlich auf der visuellen Beobachtung, da der Blick klar auf den Bildschirm gerichtet ist und dies einen entscheidenden Hinweis zur Ablenkung gibt.",Bild
10,szenario_1,00:02:30,"Stress: niedrig – Der Puls von 65 bpm und der geringe EDA-Wert von 0.13 µS deuten auf eine entspannte physiologische Reaktion hin.  
Entspannung: mittel – Die Person sitzt ruhig und die Körperhaltung weist keine sichtbare Anspannung auf, was auf eine mittlere Entspannung hindeutet.  
Ablenkung: mittel – Der Blick scheint auf den Bildschirm gerichtet zu sein, was auf eine moderate Ablenkung durch externe Tätigkeiten hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem geringen Puls und dem niedrigen EDA-Wert.",Physiologie
10,szenario_1,00:02:40,"Stress: niedrig – Der Puls ist im normalen Bereich und die EDA-Werte sind ebenfalls niedrig, was auf wenig Stress hindeutet.  
Entspannung: mittel – Die Körperhaltung ist eher locker und zurückgelehnt, was auf eine gewisse Entspannung deutet.  
Ablenkung: mittel – Die Person schaut möglicherweise auf den Bildschirm, was auf eine gewisse Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, da dieser im normalen Bereich ist.",Physiologie
10,szenario_1,00:02:50,"Stress: niedrig – Der Puls von 65 bpm und der niedrige EDA-Wert deuten auf eine entspannten Zustand hin.  
Entspannung: mittel – Die Körperhaltung wirkt locker, jedoch nicht völlig entspannt.  
Ablenkung: mittel – Der Blick ist möglicherweise auf den Bildschirm gerichtet, was auf eine moderate Aufmerksamkeit für externe Reize hindeuten kann.  
Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls, haben die Einschätzung maßgeblich beeinflusst.",Physiologie
10,szenario_1,00:03:00,"Stress: niedrig – Der Puls von 65 bpm und der niedrige EDA-Wert von 0.13 µS deuten auf einen entspannten physiologischen Zustand hin.

Entspannung: hoch – Die Körperhaltung erscheint entspannt und lässig zurückgelehnt, was auf eine hohe Entspannung hinweist.

Ablenkung: niedrig – Der Blick scheint sich nicht stark vom Fahrszenario abgewandt zu haben, zudem sind die physiologischen Werte stabil, was darauf hindeutet, dass die Person nicht stark abgelenkt ist.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten (Puls und EDA), da diese auf einen entspannten Zustand hinweisen.",Physiologie
10,Musikintervention,00:00:00,"Stress: niedrig – Der Puls ist mit 65 bpm im normalen Bereich, was ein Zeichen für geringe Stressbelastung ist.  

Entspannung: mittel – Die Körperhaltung wirkt eher locker, aber nicht vollständig entspannt, was auf eine moderate Entspannung hinweist.  

Ablenkung: niedrig – Der Blick und die Haltung sind auf das Lenkrad gerichtet, was darauf hinweist, dass die Person überwiegend aufmerksam ist.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf physiologischen Werten, insbesondere dem Puls, der keine Stressanzeichen zeigt.",Beides
10,Musikintervention,00:00:10,"Stress: niedrig – Der Puls von 65.0 bpm und der niedrige EDA-Wert von 0.13 µS lassen auf einen entspannten Zustand schließen.

Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, weder angespannt noch extrem locker.

Ablenkung: niedrig – Die Person scheint keinen ablenkenden Aktivitäten nachzugehen, ihre Hände sind am Lenkrad und der Blick ist auf die Fahrt gerichtet.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und EDA, da beide auf einen niedrigen Stresslevel hindeuten.",Physiologie
10,Musikintervention,00:00:20,"Stress: niedrig – Der Puls ist relativ normal und die geringe EDA deutet auf niedrige Anspannung hin.  
Entspannung: mittel – Die Körperhaltung wirkt entspannt, jedoch ohne vollständig relaxiert zu sein.  
Ablenkung: niedrig – Der Blick scheint nicht aktiv auf das Infotainmentsystem gerichtet, was auf geringe Ablenkung hinweist.  
Dominierende Datenquelle: Die physiologischen Werte, insbesondere Puls und EDA, haben die Einschätzung maßgeblich beeinflusst.",Physiologie
10,Musikintervention,00:00:30,"Stress: niedrig – Der Puls ist normal und die EDA-Werte sind unauffällig.  
Entspannung: hoch – Die entspannte Körperhaltung deutet darauf hin, dass die Person gut mit der Fahrsituation umgehen kann.  
Ablenkung: mittel – Die Person scheint sich mit dem Bildschirm oder einer Nebentätigkeit zu beschäftigen, was auf eine gewisse Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, da diese auf einen entspannten Zustand hindeuten.",Physiologie
10,Musikintervention,00:00:40,"Stress: niedrig – Der Puls von 65 bpm und ein niedriger EDA-Wert von 0.13 µS deuten auf einen entspannten körperlichen Zustand hin.  
Entspannung: mittel – Die Körperhaltung wirkt entspannt, wobei die physiologischen Werte insgesamt ruhig erscheinen.  
Ablenkung: mittel – Die Blickrichtung des Probanden scheint auf den Bildschirm fokussiert zu sein, was auf eine gewisse Ablenkung hinweist.  
Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls und der EDA-Wert, beeinflussen die Einschätzung des Stress- und Entspannungsniveaus am stärksten.",Physiologie
10,Musikintervention,00:00:50,"Stress: niedrig – Der Puls ist im normalen Bereich und der Körper wirkt entspannt.  
Entspannung: mittel – Die Haltung der Person ist locker, was auf eine mittlere Entspannung schließen lässt.  
Ablenkung: hoch – Die Person scheint dem Bildschirm Aufmerksamkeit zu schenken, was auf eine Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Aufmerksamkeit des Bildschirms.",Bild
10,Musikintervention,00:01:00,"Stress: niedrig – Der Puls von 67 bpm und die niedrige EDA von 0.14 µS deuten auf eine entspannte körperliche Verfassung hin.  
Entspannung: mittel – Die Körperhaltung erscheint entspannt, aber die Person könnte noch etwas angespannt sein basierend auf der moderaten RMSSD von 70.64975 ms.  
Ablenkung: niedrig – Die Person zeigt keine deutlichen Anzeichen von Ablenkung durch Blickrichtung oder Körperhaltung.  
Dominierende Datenquelle: Die Einschätzung beruht hauptsächlich auf den physiologischen Werten, da diese auf einen stabilen und entspannten Zustand hinweisen.",Physiologie
10,Musikintervention,00:01:10,"Stress: niedrig – Der Puls von 67 bpm und die niedrige EDA von 0.14 µS deuten darauf hin, dass die Person entspannt ist.  
Entspannung: hoch – Die Rücklage des Oberkörpers und die entspannte Haltung der Arme zeigen eine entspannte Körperhaltung.  
Ablenkung: niedrig – Der Blick ist nach vorne gerichtet und scheint auf das entsprechende Fahrsystem fokussiert zu sein.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da diese deutlich entspannt wirkt.",Bild
10,Musikintervention,00:01:20,"Stress: niedrig – Der Puls liegt im normalen Bereich und die geringe EDA deutet auf wenig Stress hin.  
Entspannung: hoch – Körperhaltung wirkt entspannt und der niedrige Bewegungssensor zeigt eine ruhige Haltung.  
Ablenkung: mittel – Die Konzentration könnte durch das Display beeinflusst werden, jedoch ist keine extreme Ablenkung ersichtlich.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, die auf einen entspannten und wenig gestressten Zustand hinweisen.",Physiologie
10,Musikintervention,00:01:30,"Stress: niedrig – Der Puls liegt im normalen Bereich und die EDA ist niedrig, was auf wenig physiologischen Stress hinweist.  
Entspannung: mittel – Die Person sitzt zurückgelehnt und entspannt, aber der relativ normale Puls deutet darauf hin, dass sie nicht vollkommen entspannt ist.  
Ablenkung: niedrig – Der Blick scheint nicht auf das Infotainmentsystem oder andere Ablenkungsquellen gerichtet zu sein.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere Puls und EDA, da diese wenig Anzeichen von Stress oder Ablenkung zeigen.",Beides
10,Musikintervention,00:01:40,"Stress: niedrig – Der Puls ist im normalen Bereich für einen ruhenden Zustand und die physische Bewegung ist minimal.

Entspannung: mittel – Die Sitzhaltung scheint komfortabel, jedoch zeigt der RMSSD-Wert eine moderate Herzfrequenzvariabilität, was auf eine nicht vollständig entspannte Phase hinweist.

Ablenkung: niedrig – Die Blickrichtung deutet darauf hin, dass sich die Person auf das Lenkrad oder in die Nähe des Bildschirms konzentriert, ohne dass eine deutliche Ablenkung sichtbar ist.

Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls und RMSSD, beeinflussen die Einschätzung des Stress- und Entspannungsniveaus.",Physiologie
10,Musikintervention,00:01:50,"Stress: niedrig – Der Puls von 67 bpm ist im normalen Bereich, und die EDA von 0.14 µS deutet nicht auf erhöhte Aktivität hin. Die physiologischen Daten zeigen keine Anzeichen von Stress.  
Entspannung: mittel – Die Körperhaltung wirkt entspannt, der niedrige Bewegungssensorwert von 0.001 g deutet darauf hin, dass die Person stabil sitzt, während die RMSSD von 70.64975 ms auf eine moderate Herzfrequenzvariabilität und damit ein mittleres Entspannungsniveau hindeutet.  
Ablenkung: niedrig – Da keine spezifischen Hinweise auf Aktivitäten oder Konzentration auf externe Gerätschaften vorhanden sind, und das Blickverhalten nicht fokussiert scheint, ist Ablenkung vermutlich niedrig.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, welche konsistent normale Werte anzeigen und somit den Zustand der Person zuverlässig darlegen.",Physiologie
10,szenario_2,00:00:00,"Stress: niedrig – Der Puls ist mit 65 bpm innerhalb des normalen Bereichs und die EDA ist gering, was auf einen entspannteren Zustand hinweist.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, jedoch nicht vollständig entspannt, was auf eine moderate Entspannung schließen lässt.  
Ablenkung: hoch – Die Person richtet ihre Aufmerksamkeit offensichtlich auf den Bildschirm, was eine deutliche Ablenkung zeigt.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Aufmerksamkeit auf den Bildschirm gerichtet ist.",Bild
10,szenario_2,00:00:10,"Stress: niedrig – Der Puls liegt im normalen Bereich, und die EDA ist ebenfalls niedrig, was auf einen geringen Stresslevel hinweist.  
Entspannung: hoch – Die entspannte Körperhaltung und niedrige physiologische Werte wie Puls und Bewegung deuten auf Entspannung hin.  
Ablenkung: hoch – Der Blick richtet sich auf den Bildschirm vor ihm, was auf Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Körperhaltung und der Blickrichtung.",Bild
10,szenario_2,00:00:20,"Stress: niedrig – Der Puls von 65 bpm und der niedrige EDA-Wert von 0.16 µS deuten auf einen entspannten physiologischen Zustand hin.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt und locker, was durch die niedrigen physiologischen Werte unterstützt wird.  
Ablenkung: hoch – Die Person richtet ihren Blick auf den Monitor, was auf eine starke Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Daten, insbesondere dem Puls und EDA-Wert, die auf eine Entspannung hinweisen.",Physiologie
10,szenario_2,00:00:30,"Stress: niedrig – Der Pulswert von 65 bpm und niedrige EDA von 0,16 µS deuten auf einen entspannten körperlichen Zustand hin. Die Körperhaltung wirkt gelassen, ohne sichtbare Anspannung.

Entspannung: mittel – Die physiologischen Werte (Puls und EDA) deuten auf Entspannung hin. Jedoch zeigt die Bildhaltung, dass die Person aufmerksam ist, was die Entspannung etwas reduziert.

Ablenkung: hoch – Die Person betrachtet aktiv ein Gerät, was auf eine signifikante Ablenkung hinweist.

Dominierende Datenquelle: Die Einschätzung wird hauptsächlich durch das Bild beeinflusst, da die visuelle Aufmerksamkeit stark auf ein Gerät gerichtet ist.",Bild
10,szenario_2,00:00:40,"Stress: niedrig – Der Puls ist mit 65 bpm im normalen Bereich und der EDA-Wert ist ebenfalls niedrig, was auf geringe Stressaktivität hinweist.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, aber die leichte Interaktion mit dem Gerät zeigt, dass die Person nicht vollständig entspannt ist.  
Ablenkung: hoch – Die Person schaut auf den Bildschirm des Infotainment-Systems und benutzt es aktiv, was auf eine erhebliche Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung der Ablenkung basiert hauptsächlich auf dem visuellen Eindruck der Bildquelle, da die Person deutlich von der Fahrsituation abgelenkt erscheint.",Bild
10,szenario_2,00:00:50,"Stress: niedrig – Der Puls von 65 bpm ist im normalen Bereich und die EDA zeigt geringe Werte, was auf geringe Stresslevel hinweist.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, jedoch erfordert die Interaktion mit dem Tablet einen gewissen Fokus.  
Ablenkung: hoch – Die Person scheint sich intensiv mit dem Tablet zu beschäftigen, was auf eine hohe Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da es die intensive Beschäftigung mit dem Tablet zeigt.",Bild
10,szenario_2,00:01:00,"Stress: niedrig – Der niedrige Puls von 60 bpm und geringe EDA von 0.17 µS deuten auf ein entspanntes physiologisches Profil hin.  
Entspannung: mittel – Die Körperhaltung ist relativ entspannt, aber die aktive Beteiligung an einer anderen Tätigkeit zeigt, dass die Person nicht völlig entspannt ist.  
Ablenkung: hoch – Der Blick ist auf das Tablett gerichtet, was auf eine signifikante Ablenkung von der Fahrumgebung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem beobachteten Bild, das eine klare Ablenkung zeigt.",Bild
10,szenario_2,00:01:10,"Stress: niedrig – Der Puls ist mit 60 bpm auf einem normalen Niveau und die EDA zeigt geringe elektrodermale Aktivität, was auf geringe Stressbelastung hindeutet.

Entspannung: mittel – Die Körperhaltung wirkt entspannt, jedoch aufgrund der niedrigen RMSSD-Werte nicht vollständig.

Ablenkung: hoch – Der Blick und die Handbewegung sind klar auf das Tablet gerichtet, was auf eine hohe Ablenkung schließen lässt.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten und dem Pulswert, die beide entscheidend für die Bewertung waren.",Beides
10,szenario_2,00:01:20,"Stress: niedrig – Der Puls von 60 bpm ist im normalen Bereich und die Elektrodermale Aktivität (EDA) zeigt niedrige Werte an, was auf eine geringe Stressreaktion hindeutet.

Entspannung: mittel – Die Körperhaltung wirkt einigermaßen locker und entspannt, was durch die niedrige Bewegung von 0.001 g unterstützt wird. Es sind jedoch keine expliziten Anzeichen tieferer Entspannung sichtbar.

Ablenkung: hoch – Der Blick der Person scheint auf einen Bildschirm gerichtet zu sein, was auf eine hohe Konzentration auf eine ablenkende Tätigkeit hinweist.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da der Puls und die EDA niedrige Stress- und Entspannungslevel anzeigen.",Physiologie
10,szenario_2,00:01:30,"Stress: niedrig – Der Puls von 60 bpm und der niedrige EDA-Wert von 0.17 µS deuten auf einen entspannten physiologischen Zustand hin. Die Körperhaltung erscheint ebenfalls entspannt und unangespannt.

Entspannung: hoch – Die Person sitzt ruhig, der Puls ist niedrig, und die Bewegung ist minimal, was auf einen entspannten Zustand hinweist.

Ablenkung: mittel – Der Blick und die Interaktion mit dem Infotainmentsystem zeigen, dass die Person beschäftigt ist, jedoch bleibt sie übernahmebereit.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem niedrigen Puls und EDA-Wert.",Physiologie
10,szenario_2,00:01:40,"Stress: niedrig – Der Puls ist bei 60 bpm und die EDA ist mit 0.17 µS sehr niedrig, was auf wenig Stress hindeutet.  
Entspannung: mittel – Die Person hat eine entspannte Körperhaltung, was auf einen mittleren Grad an Entspannung hinweist.  
Ablenkung: hoch – Die Person fokussiert sich auf den Bildschirm und scheint damit beschäftigt, was auf eine hohe Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Ablenkung, da die Interaktion mit dem Gerät sichtbar ist.",Bild
10,szenario_2,00:01:50,"Stress: niedrig – Der Puls von 60.0 bpm und der geringe EDA-Wert von 0.17 µS deuten auf einen entspannten physiologischen Zustand hin.  
Entspannung: mittel – Die Person wirkt entspannt, aber die Interaktion mit dem Touchscreen kann eine gewisse Aufmerksamkeit erfordern.  
Ablenkung: hoch – Die Person ist offensichtlich mit dem Touchscreen beschäftigt und richtet ihre Aufmerksamkeit darauf.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Ablenkung durch den Touchscreen.",Bild
10,szenario_2,00:02:00,"Stress: niedrig – Der Puls von 60.0 bpm und der EDA-Wert von 0.18 µS deuten auf einen entspannten physiologischen Zustand hin. 

Entspannung: hoch – Die Person sitzt bequem und entspannt, ohne erkennbare Anspannung in der Körperhaltung. 

Ablenkung: hoch – Die Person richtet ihre Aufmerksamkeit auf einen Bildschirm, was auf eine starke Ablenkung hinweist. 

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Werte, die auf einen niedrigen Stresspegel hindeuten.",Physiologie
10,szenario_2,00:02:10,"Stress: niedrig – Der Puls von 60 bpm und der niedrige Wert der elektrodermalen Aktivität (EDA) deuten auf einen entspannten physiologischen Zustand hin. 

Entspannung: mittel – Die Person sitzt relativ entspannt zurückgelehnt im Fahrersitz, jedoch könnte die Interaktion mit dem Bildschirm noch etwas Aufmerksamkeit erfordern. 

Ablenkung: mittel – Der Fokus der Person liegt auf dem Bildschirm, was auf eine moderate Ablenkung hinweist, obwohl die Fahrzeugführung automatisiert ist. 

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere der niedrigen Pulsrate und EDA, die auf einen entspannten Zustand hinweisen.",Physiologie
10,szenario_2,00:02:20,"Stress: niedrig – Der Puls von 60 bpm und der EDA-Wert von 0.18 µS weisen auf einen entspannten physiologischen Zustand hin.  
Entspannung: hoch – Die Körperhaltung wirkt locker und entspannt, was durch die physiologischen Werte unterstützt wird.  
Ablenkung: mittel – Der Blick auf den Bildschirm könnte auf eine zeitweise Ablenkung, jedoch im Rahmen der erlaubten Tätigkeiten im SAE Level 3-Modus hindeuten.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da Puls und EDA beide niedrige Stress- und hohe Entspannungswerte anzeigen.",Physiologie
10,szenario_2,00:02:30,"Stress: niedrig – Der Puls ist bei 60 bpm im Normalbereich und die EDA ist gering, was auf wenig Stress hinweist.  
Entspannung: mittel – Der Oberkörper ist entspannt, aber die Aktivität mit dem Infotainmentsystem zeigt, dass die Person nicht völlig entspannt ist.  
Ablenkung: hoch – Die Person ist offensichtlich aktiv mit dem Infotainmentsystem beschäftigt.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Aktivität klar erkenntlich ist.",Bild
10,szenario_2,00:02:40,"Stress: niedrig – Der Puls ist mit 60.0 bpm im Ruhebereich und die geringe EDA von 0.18 µS deutet auf einen niedrigen Stresslevel hin.   
Entspannung: mittel – Die entspannte Körperhaltung im Sitz deutet auf eine moderate Entspannung hin; das Fehlen von RMSSD-Daten verhindert jedoch eine umfassende Bewertung.  
Ablenkung: niedrig – Die Position der Person und ihre Blickrichtung sind auf das Lenkrad ausgerichtet, was auf eine geringe Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und der EDA, die beide auf einen niedrigen Stresslevel hindeuten.",Physiologie
10,szenario_2,00:02:50,"Stress: niedrig – Der Puls liegt im normalen Bereich und weist auf einen entspannten Zustand hin, auch die physiologischen Werte der EDA und Bewegung sprechen für ein geringes Stressniveau.  

Entspannung: mittel – Die physiologischen Werte deuten zwar auf Entspannung hin, aber die Körperhaltung, mit dem Arm ausgestreckt zum Bildschirm, wirkt etwas steif, was ein mittelmäßiges Entspannungsniveau andeuten könnte.  

Ablenkung: hoch – Der Blick und die Interaktion mit dem Tablet deutet darauf hin, dass die Person stark in die Tätigkeit am Bildschirm involviert ist und weniger auf die Fahrsituation fokussiert ist.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der sichtbaren Interaktion mit dem Tablet, welche einen hohen Ablenkungsgrad nahelegt.",Bild
10,szenario_2,00:03:00,"Stress: niedrig – Der Puls von 63.0 bpm und der niedrige EDA-Wert von 0.19 µS deuten auf einen entspannten Zustand hin.  
Entspannung: mittel – Die Körperhaltung ist neutral, weder besonders angespannt noch deutlich entspannt.  
Ablenkung: niedrig – Der Blick und die Körperhaltung weisen nicht auf aktive Ablenkungen hin, da die Person sich gerade mit dem Simulator beschäftigt.  
Dominierende Datenquelle: Die physiologischen Werte beeinflussen die Einschätzung stark, da sie auf geringen Stress und eine relativ entspannte Situation hinweisen.",Physiologie
10,szenario_3,00:00:00,"Stress: niedrig – Der Puls von 64.0 bpm und ein EDA-Wert von 0.22 µS sind eher im normalen Bereich, was auf niedrigen Stress hindeutet. 

Entspannung: mittel – Die Körperhaltung ist entspannt, jedoch nicht völlig gelöst. 

Ablenkung: mittel – Der Blick richtet sich auf den Bildschirm, was auf eine gewisse Ablenkung hindeutet, jedoch ist die Person nicht intensiv mit anderen Tätigkeiten beschäftigt. 

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da der Puls und der EDA-Wert normale Entspannungsanzeichen darstellen.",Beides
10,szenario_3,00:00:10,"Stress: niedrig – Der Puls ist bei 64 bpm im Normalbereich und die generelle Körperhaltung wirkt entspannt.  
Entspannung: mittel – Die Haltung der Person ist locker, jedoch zeigt die EDA einen leichten Anstieg von 0.22 µS, was auf eine moderate Aktivierung des autonomen Nervensystems hinweist.  
Ablenkung: niedrig – Der Blick ist auf das Lenkrad und die Umgebung gerichtet, was auf eine konzentrierte Haltung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten des Pulses und der EDA, da diese wesentliche Hinweise auf den Zustand der Person geben.",Physiologie
10,szenario_3,00:00:20,"Stress: niedrig – Der Puls von 64 bpm ist im entspannten Bereich, und die Elektodermale Aktivität (EDA) ist ebenfalls niedrig, was auf geringe Stressreaktion hindeutet.  
Entspannung: mittel – Die Körperhaltung erscheint relativ entspannt, jedoch könnte die feste Haltung am Lenkrad auf eine gewisse Anspannung deuten.  
Ablenkung: niedrig – Der Blick scheint auf die Fahrt konzentriert, ohne erkennbare Ablenkung durch externe Bildschirme oder Elemente.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls und der EDA.",Physiologie
10,szenario_3,00:00:30,"Stress: niedrig – Der Puls ist relativ normal bei 64 bpm, und die EDA ist eher im unteren Bereich bei 0.22 µS, was auf geringen Stress hindeutet.  
Entspannung: mittel – Die Person sitzt ruhig, und die physiologischen Werte unterstützen ein mäßiges Entspannungsniveau, allerdings könnte die Haltung noch entspannter wirken.  
Ablenkung: niedrig – Die Person scheint sich auf das Fahren zu konzentrieren und zeigt keine deutliche Ablenkung durch andere Aufgaben oder Geräte.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem Puls und der EDA, die beide auf niedrigen Stress hinweisen.",Physiologie
10,szenario_3,00:00:40,"Stress: niedrig – Der Puls von 64 bpm und der niedrige EDA-Wert von 0.22 µS deuten darauf hin, dass die Person aktuell wenig Stress erlebt. 

Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, da die Person aufrecht im Sitz sitzt und ein aktives Lenken zeigt. 

Ablenkung: niedrig – Der Fokus bleibt auf dem Lenkrad gerichtet, ohne Anzeichen von Ablenkung durch externe Elemente.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und EDA, die beide im niedrigen Bereich liegen.",Physiologie
10,szenario_3,00:00:50,"Stress: niedrig – Der Puls ist relativ niedrig und die Körperhaltung scheint entspannt.  
Entspannung: mittel – Die Person wirkt ruhig, wobei sowohl der Puls als auch die EDA auf eine moderate Ruhe hinweisen.  
Ablenkung: mittel – Während die Position der Person auf eine Aufmerksamkeit für die Simulation hindeutet, könnte das Vorhandensein des Bildschirms eine Ablenkung darstellen.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls.",Physiologie
10,szenario_3,00:01:00,"Stress: niedrig – Die physiologischen Werte zeigen einen niedrigen Puls und EDA, was auf einen entspannten Zustand hindeutet.  

Entspannung: mittel – Die Körperhaltung wirkt relativ locker, doch die Greifhaltung am Lenkrad deutet auf eine gewisse Bereitschaft und somit weniger Entspannung hin.  

Ablenkung: niedrig – Die Person ist fokussiert und der Blick scheint in Richtung des Steuerequipments gerichtet.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere der niedrigen Pulsrate.",Physiologie
10,szenario_3,00:01:10,"Stress: niedrig – Der Puls ist mit 61 bpm im normalen Bereich und zeigt eine geringe Stressbelastung, zudem wirkt der Oberkörper ruhig und entspannt.  
Entspannung: mittel – Die lockere Körperhaltung und der niedrige Puls deuten auf einen gewissen Entspannungsgrad hin, jedoch ist die Person aktiv in die Fahrzeugführung involviert.  
Ablenkung: niedrig – Der Blick ist auf die Straße oder das Lenkrad gerichtet, was auf eine Fokussierung auf die Fahraufgabe hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls und EDA.",Physiologie
10,szenario_3,00:01:20,"Stress: niedrig – Der Pulswert von 61.0 bpm und die EDA von 0.24 µS weisen auf einen entspannten Zustand hin, der wenig Stress impliziert.  

Entspannung: mittel – Die Haltung der Person wirkt im Allgemeinen entspannt und fokussiert, jedoch nicht vollständig losgelöst.  

Ablenkung: niedrig – Die Person scheint auf die Fahrsituation fokussiert zu sein und interagiert direkt mit dem Lenkrad, ohne auf etwas anderes zu schauen.  

Dominierende Datenquelle: Die Einschätzung beruht überwiegend auf den physiologischen Werten, insbesondere dem niedrigen Puls.",Physiologie
10,szenario_3,00:01:30,"Stress: niedrig – Der Puls ist mit 61 bpm im normalen Bereich und die physiologischen Daten zeigen keine Anzeichen für erhöhte Stressreaktionen.  
Entspannung: mittel – Die Person sitzt durchaus ruhig im Fahrersitz, was auf einen mittleren Entspannungsgrad hinweist.  
Ablenkung: niedrig – Die Person ist offenbar fokussiert auf das Fahrszenario, wie das Halten des Lenkrads und die Position des Blicks zeigen.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls, der auf geringe Stresslevel hinweist.",Physiologie
10,szenario_3,00:01:40,"Stress: niedrig – Der Puls von 61 bpm ist im normalen Bereich und die Haltung wirkt ruhig.  
Entspannung: mittel – Die Körperhaltung lässt eine gewisse Entspannung erkennen, da keine Anzeichen von körperlicher Anspannung sichtbar sind.  
Ablenkung: niedrig – Der Blick ist auf die Straße bzw. das Fahrszenario gerichtet, was auf eine geringe Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, der im normalen Bereich liegt.",Physiologie
